KEY,en_US,en_GB,de_DE,es_ES,es_MX,fr_CA,fr_FR,lt_LT,nl_NL,pl_PL,pt_BR
timeclock.location.message,"Your current location is as follows,","Your current location is as follows,","Ihr aktueller Standort ist wie folgt,(g)","Su ubicación actual es la siguiente,(g)","Su ubicación actual es la siguiente,(g)","Votre emplacement actuel est le suivant,(g)","Votre emplacement actuel est le suivant,(g)","Jūsų dabartinė vieta yra tokia,(g)","Uw huidige locatie is als volgt,(g)","Twoja aktualna lokalizacja jest następująca,(g)","Sua localização atual é a seguinte,(g)"
timeclock.menu.label.help,Help,Help,Hilfe,Ayuda,Ayuda,Aide,Aide,Pagalba,Help,Pomoc,Ajuda
timeclock.menu.label.manager_override,Manager Override,Manager Override,Überschreibung durch Manager,Anulación de responsable,Anulación del gerente,Remplacement par le gestionnaire,Remplacement du gestionnaire,Vadovo panaikinimas,Manageroverschrijving,Nadpisanie przez kierownika,Substituição do gerente
timeclock.menu.label.switch_stores,Switch Stores,Switch Stores,Stores wechseln,Cambiar tiendas,Cambiar tiendas,Changer de magasin,Changer de magasin,Keisti parduotuvės,Locaties wisselen,Zmień stację,Alternar lojas
timeclock.menu.label.view_punchcard,View Punch Card,View Punch Card,Stempelkarte ansehen,Ver tarjeta de registro de horas,Ver tarjeta de registro de horas,Afficher la carte de pointage,Afficher la carte de pointage,Peržiūrėti perforacinę kortelę,Ponskaart weergeven,Wyświetl kartę odbić,Visualizar cartão de ponto
timeclock.override.subtitle,Please review the punch time and adjust as needed,Please review the punch time and adjust as needed,Bitte überprüfen Sie die erfasste Zeit und passen Sie sie nach Bedarf an,Revise el registro de horas y ajústelo según sea necesario,Revise el tiempo de registro de horas y ajústelo según sea necesario,Veuillez vérifier l’heure du pointage et l’ajuster au besoin,Vérifiez l'heure de pointage et ajustez-la si nécessaire,"Peržiūrėkite pažymėjimo laiką ir, jei reikia, pataisykite",Controleer de ponstijd en pas deze zo nodig aan,Sprawdź godzinę odbicia i skoryguj ją w razie potrzeby,Revise os horários do ponto e ajuste conforme necessário
timeclock.override.subtitle.clock_out_early,You are clocking out early at the indicated time.,You are clocking out early at the indicated time.,Sie melden sich zur angegebenen Zeit frühzeitig ab.,Va a registrar la salida antes de la hora indicada.,Va a registrar la salida antes de la hora indicada.,Vous pointez plus tôt à l’heure indiquée.,Vous pointez votre départ tôt à l'heure indiquée.,Nurodytu laiku pažymite ankstesnį išėjimą iš darbo.,U klokt vroeg uit op de aangegeven tijd.,Kończysz rejestrowanie czasu pracy wcześniej o wskazanej godzinie.,Você está registrando a hora de saída mais cedo no horário indicado.
timeclock.override.title,Adjust {0},Adjust {0},{0} anpassen,Ajustar {0},Ajuste {0},Ajuster {0},Ajuster {0},Koreguoti {0},{0} aanpassen,Korekta {0},Ajustar {0}
timeclock.override.title.clock_out_early,Clock out early,Clock out early,Frühzeitig abmelden,Registrar salida temprano,Registrar salida temprano,Pointez plus tôt,Pointage de sortie précoce,Pažymėti ankstesnį išėjimą iš darbo,Vroeg uitklokken,Wcześniejsze zakończenie pracy,Sair mais cedo
timeclock.override.today,Today,Today,Heute,Hoy,Hoy,Aujourd’hui,Aujourd'hui,Šiandiena,Vandaag,Dziś,Hoje
timeclock.override.tomorrow,Tomorrow,Tomorrow,Morgen,Mañana,Mañana,Demain,Demain,Rytoj,Morgen,Jutro,Amanhã
timeclock.override.yesterday,Yesterday,Yesterday,Gestern,Ayer,Ayer,Hier,Hier,Vakar,Gisteren,Wczoraj,Ontem
timeclock.placeholder.manager_override,Enter override pin,Enter override pin,PIN zum Überschreiben eingeben,Introducir PIN de anulación,Ingresar PIN de anulación,Entrer le code de remplacement,Saisissez le code PIN de remplacement,Įvesti panaikinimo PIN,Voer de pincode voor overschrijven in,Wprowadź kod PIN nadpisania,Inserir PIN de substituição
timeclock.semantics.password,Enter Password,Enter Password,Passwort eingeben,Introducir contraseña,Ingresar contraseña,Entrer le mot de passe,Saisir le mot de passe,Įveskite slaptažodį,Voer wachtwoord in,Wprowadź hasło,Inserir senha
timeclock.semantics.punchcard.not_performed,{0}: Not recorded yet,{0}: Not recorded yet,{0}: Noch nicht aufgezeichnet,{0}: Aún no se ha registrado,{0}: Aún sin registrar,{0} : pas encore enregistré,{0} : pas encore enregistré,{0}: Dar neįrašyta,{0}: nog niet opgenomen,{0}: jeszcze nie zarejestrowano,{0}: não foi gravado ainda
timeclock.sematics.badge_id,Enter Supervisor ID,Enter Supervisor ID,Supervisor-ID eingeben,Introduzca el ID del supervisor,Ingresar ID del supervisor,Saisir l’identifiant du superviseur,Entrer l'ID du superviseur,Įveskite prižiūrėtojo ID,Voer supervisor-ID in,Wprowadź identyfikator nadzorcy,Insira o ID do supervisor
timeclock.sematics.punchcard.performed_at,{0} at {1},{0} at {1},{0} um {1},{0} a las {1},{0} en {1},{0} à {1},{0} à {1},{0} datą {1},{0} om {1},{0} o {1},{0} às {1}
timeclock.sematics.punchcard.rest_end,{0} started at {1} and ended at {2},{0} started at {1} and ended at {2},{0} gestartet um {1} und beendet um {2},{0} iniciado a las {1} y finalizado a las {2},{0} comenzó a las {1} y finalizó a las {2},{0} a commencé à {1} et s’est terminé à {2},{0} a démarré à {1} et terminé à {2},{0} prasidėjo {1} ir baigėsi {2},{0} begon op {1} en eindigde om {2},{0} zaczął(-ęła) o {1} i skończył(a) {2},{0} começou em {1} e terminou em {2}
timeclock.sematics.punchcard.rest_not_performed,{0} started at {1} and end not recorded yet,{0} started at {1} and end not recorded yet,{0} gestartet um {1} und Ende noch nicht aufgezeichnet,{0} iniciado a las {1} y aún no se han registrado el final,{0} comenzó a las {1} y aún no se registró su finalización,"{0} a commencé à {1}, et fin non encore enregistrée",{0} a démarré à {1} et fin pas encore enregistrée,{0} prasidėjo {1} ir pabaiga dar neįrašyta,{0} begon op {1} en einde is nog niet opgenomen,"{0} zaczął(-ęła) o {1}, ale jeszcze nie zarejestrował(a) zakończenia",{0} inicio às {1} e final ainda não gravado
timeclock.title.help,Timeclock Help,Timeclock Help,Hilfe für Zeiterfassung,Ayuda de TimeClock,Ayuda del reloj de tiempo,Aide sur l’horloge pointeuse,Aide de la pointeuse,Laikrodžio pagalba,Help bij tijdklok,Rejestrator czasu pracy – Pomoc,Ajuda do relógio de ponto
timeclock.title.manager_override,This device is in manager override mode,This device is in manager override mode,Dieses Gerät befindet sich im Manager-Überschreibungsmodus,Este dispositivo está en modo de anulación de responsable,Este dispositivo está en modo de anulación de gerente,Cet appareil est en mode de remplacement par le gestionnaire,Cet appareil est en mode Remplacement du gestionnaire,Įrenginys veikia vadovo panaikinimo režimu,Dit apparaat bevindt zich in de modus manageroverschrijving,To urządzenie jest teraz w trybie nadpisywania przez kierownika,Este dispositivo está no modo de substituição do gerente
timeclock.title.punchcard,Punch Card,Punch Card,Stempelkarte,Tarjeta de registro de horas,Tarjeta de registro de horas,Carte de pointage,Carte de pointage,Perforacinė kortelė,Ponskaart,Karta odbić,Cartão de ponto
timeclock.title.recording_punches,Recording Punches,Recording Punches,Stempelerfassung,Grabación de registros de horas,Registro de entradas,Enregistrement des pointages,Enregistrement des pointages,Įrašų spaudas,Ponsen opnemen,Rejestrowanie odbić,Registrando marcações
timeclock.title.total_time,Total Time,Total Time,Gesamtzeit,Tiempo total,Tiempo total,Temps total,Durée totale,Bendras laikas,Totale tijdsduur,Łączny czas,Tempo total
timeclock.semantic.menu_options,Menu options
trade.additional.between,{0} between {1} and {2},{0} between {1} and {2},{0} zwischen {1} und {2},{0} entre {1} y {2},{0} entre {1} y {2},Le {0} entre {1} et {2},{0} entre {1} et {2},{0} nuo {1} iki {2},{0} tussen {1} en {2},{0} pomiędzy {1} i {2},{0} entre {1} e {2}
trade.additional_work.error.submit,Select a day to continue,Select a day to continue,"Wählen Sie einen Tag aus, um fortzufahren",Seleccionar un día para continuar,Seleccione un día para continuar,Sélectionner une journée pour continuer,Sélectionner un jour pour continuer,"Pasirinkite dieną, kad tęstumėte",Selecteer een dag om door te gaan,"Wybierz dzień, aby kontynuować",Selecione um dia para continuar
trade.details.additional.withdrawal.dialog_desc,Withdraw giving additional work on {0} from {1} to {2} to {3},Withdraw giving additional work on {0} from {1} to {2} to {3},Vergeben zusätzlicher Arbeit am {0} von {1} bis {2} an {3} zurückziehen,Retirar con concesión de trabajo adicional el {0} de {1} a {2} hasta {3},Retirar el trabajo adicional del {0} de {1} a {2} para {3},Retirer l’offre de travail supplémentaire le {0} de {1} à {2} à {3},Retirer en donnant du travail supplémentaire le {0} de {1} à {2} à {3},Atšaukti papildomo darbo davimą {0} nuo {1} iki {2} iki {3},Geven van extra werk intrekken op {0} van {1} tot {2} tot {3},Wycofaj przyznanie dodatkowej pracy w dniu {0} od {1} do {2} osobie {3},Retirar trabalho adicional de {0} a partir de {1} até {2} para {3}
trade.details.give_away.withdrawal.dialog_desc,Withdraw accepting {0}'s give away shift on {1} from {2} to {3},Withdraw accepting {0}'s give away shift on {1} from {2} to {3},Akzeptieren der Schichtabgabe von {0} am {1} von {2} bis {3} zurückziehen,Retirar la aceptación de oferta de turno de {0} el {1} de {2} a {3},Retirar la aceptación de la cesión del turno de {0} del {1} de {2} a {3},Retrait de l’acceptation du quart à donner de {0} le {1} de {2} à {3},Se retirer en acceptant le don de session de travail de {0} le {1} de {2} à {3},Atšaukti {0} atiduodamos pamainos {1} nuo {2} iki {3} patvirtinimą,Acceptatie van weg te geven dienst van {0} op {1} van {2} tot {3} intrekken,Wycofaj akceptację oddanej zmiany użytkownika {0} w dniu {1} od {2} do {3},Retirar aceite do turno concedido de {0} em {1} a partir de {2} até {3}
trade.details.my_additional.withdrawal.dialog_desc,Withdraw your additional work request for {0},Withdraw your additional work request for {0},Anfrage für Zusatzarbeit zurückziehen für {0},Retirar su solicitud de trabajo adicional para {0},Retire su solicitud de trabajo adicional para {0},Retirer votre demande de travail supplémentaire pour {0},Retirer votre demande de travail supplémentaire pour {0},Atsiimti papildomo darbo prašymą {0},Uw aanvraag voor extra werk intrekken voor {0},Wycofaj wniosek o pracę dodatkową w dniu: {0},Retire sua solicitação de trabalho adicional para {0}
trade.details.my_give_away.withdrawal.dialog_desc,Withdraw your give away request on {0} from {1} to {2},Withdraw your give away request on {0} from {1} to {2},Ihre Abgabeanfrage am {0} von {1} bis {2} zurückziehen,Retirar su solicitud de oferta el {0} de {1} a {2},Retire su solicitud de cesión del {0} de {1} a {2},Retirer votre demande de quart à donner le {0} de {1} à {2},Retirer votre demande de don {0} du {1} au {2},Atšaukti savo atidavimo prašymą {0} nuo {1} iki {2},Trek uw aanvraag voor het weggeven op {0} van {1} tot {2} in,Wycofaj wniosek o oddanie {0} od {1} do {2},Retire sua solicitação de concessão em {0} de {1} até {2}
trade.details.my_swap.withdrawal.dialog_desc,Withdraw your swap request on {0} from {1} to {2},Withdraw your swap request on {0} from {1} to {2},Ihre Tauschanfrage am {0} von {1} bis {2} zurückziehen,Retirar su solicitud de intercambio el {0} de {1} a {2},Retire su solicitud de intercambio del {0} de {1} a {2},Retirer votre demande d’échange le {0} de {1} à {2},Retirez votre demande d'échange le {0} de {1} à {2},Atšaukti savo prašymą sukeisti {0} nuo {1} iki {2},Trek uw ruilaanvraag in op {0} van {1} tot {2},Wycofaj wniosek o zamianę w dniu {0} od {1} do {2},Retire sua solicitação de troca {0} a partir de {1} até {2}
trade.details.open_shift.withdrawal.dialog_desc,Withdrawing accepting an open shift on {0} from {1} to {2},Withdrawing accepting an open shift on {0} from {1} to {2},Annahme einer offenen Schicht am {0} von {1} bis {2} zurückziehen,Retirada de la aceptación de un turno abierto el {0} de {1} a {2},Retirar la aceptación de un turno disponible del {0} de {1} a {2},Retrait de l’acceptation du quart de travail ouvert le {0} de {1} à {2},Se retirer en acceptant un poste ouvert le {0} de {1} à {2},Atšaukiamas atviros pamainos {0} nuo {1} iki {2} patvirtinimas,Acceptatie intrekken van een open dienst op {0} van {1} tot {2},Wycofywanie akceptacji otwartej zmiany w dniu {0} od {1} do {2},Retirar aceite de turno aberto em {0} a partir de {1} até {2}
trade.details.swap.withdrawal.dialog_desc,Withdraw accepting {0}'s Swap shift on {1} from {2} to {3},Withdraw accepting {0}'s Swap shift on {1} from {2} to {3},Akzeptieren des Schichttauschs mit {0} am {1} von {2} bis {3},Retirar la aceptación de intercambio de turno de {0} el {1} de {2} a {3},Retirar la aceptación del intercambio de turnos de {0} del {1} de {2} a {3},Retrait de l’acceptation de l’échange de quart de {0} le {1} de {2} à {3},Se retirer en acceptant l'échange de {0} le {1} de {2} à {3},Atšaukti {0} keičiamos pamainos {1} nuo {2} iki {3} patvirtinimą,Acceptatie van ruil van dienst van {0} intrekken op {1} van {2} tot {3},Wycofaj akceptację zamiany zmiany użytkownika {0} w dniu {1} od {2} do {3},Retirar aceite de troca de turno de {0} em {1} a partir de {2} até {3}
